age,height_cm,weight_kg,overall,potential,release_clause_eur,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,is_not_gk,value
36,190,73,64,64,81000.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,62.0,58.0,63.0,49.0,68.0,0.0,60000
26,173,74,64,67,791000.0,88.0,62.0,52.0,72.0,33.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
28,171,73,67,67,1300000.0,70.0,64.0,65.0,68.0,38.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,775000
26,180,80,72,75,1200000.0,63.0,54.0,67.0,74.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3800000
28,178,72,71,71,1200000.0,81.0,68.0,65.0,75.0,38.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2400000
25,190,80,65,67,596000.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,65.0,64.0,67.0,32.0,62.0,0.0,450000
19,186,87,56,67,248000.0,60.0,55.0,39.0,48.0,19.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150000
34,186,81,70,70,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,68.0,65.0,70.0,57.0,73.0,0.0,775000
25,185,84,68,71,1500000.0,66.0,55.0,53.0,57.0,66.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950000
32,178,70,75,75,10500000.0,72.0,70.0,71.0,80.0,37.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5000000
26,178,75,76,77,13300000.0,84.0,63.0,69.0,76.0,72.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7500000
29,185,79,78,78,16800000.0,52.0,35.0,48.0,56.0,78.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8000000
18,172,59,50,69,113000.0,67.0,45.0,52.0,52.0,36.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60000
24,188,84,80,85,1200000.0,65.0,69.0,77.0,77.0,73.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19500000
26,181,75,72,74,5400000.0,73.0,61.0,69.0,71.0,70.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3100000
17,180,74,49,59,70000.0,58.0,24.0,32.0,36.0,47.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40000
28,188,95,66,66,919000.0,67.0,30.0,40.0,54.0,63.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
20,173,70,67,77,2400000.0,70.0,55.0,63.0,70.0,47.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200000
25,185,77,65,68,1200000.0,64.0,61.0,44.0,61.0,29.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700000
20,190,85,57,70,332000.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,58.0,57.0,24.0,55.0,0.0,160000
23,180,73,58,64,289000.0,68.0,56.0,49.0,58.0,47.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170000
25,179,83,65,67,949000.0,67.0,44.0,52.0,59.0,62.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550000
30,180,80,62,62,624000.0,69.0,63.0,52.0,60.0,25.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290000
30,190,78,73,73,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,70.0,71.0,76.0,31.0,70.0,0.0,2600000
30,180,78,78,78,20000000.0,52.0,73.0,81.0,78.0,67.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9500000
25,172,70,67,69,1100000.0,72.0,51.0,61.0,70.0,65.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
30,182,76,70,70,2500000.0,65.0,62.0,64.0,68.0,66.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1600000
19,176,72,51,70,131000.0,79.0,24.0,25.0,33.0,49.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70000
20,182,70,56,65,273000.0,72.0,56.0,42.0,55.0,18.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140000
20,183,74,62,72,713000.0,67.0,53.0,61.0,64.0,47.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,475000
30,172,68,67,67,1100000.0,70.0,56.0,66.0,69.0,30.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725000
23,177,73,70,78,5400000.0,68.0,65.0,68.0,66.0,58.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2600000
29,182,78,69,69,1800000.0,64.0,70.0,53.0,66.0,31.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
33,174,71,64,64,365000.0,67.0,63.0,58.0,69.0,27.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,270000
26,179,73,69,72,1700000.0,62.0,60.0,67.0,65.0,67.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
29,171,73,64,64,563000.0,59.0,63.0,61.0,65.0,45.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
18,176,71,48,67,143000.0,60.0,34.0,46.0,49.0,39.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60000
33,185,78,73,73,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,69.0,72.0,54.0,73.0,0.0,2000000
28,184,70,64,65,596000.0,64.0,35.0,48.0,46.0,63.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
36,175,72,66,66,319000.0,71.0,65.0,64.0,65.0,49.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220000
24,176,79,78,83,18900000.0,76.0,50.0,63.0,73.0,77.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12000000
28,172,72,66,66,625000.0,79.0,44.0,63.0,70.0,58.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
25,177,73,69,74,1600000.0,67.0,56.0,65.0,65.0,64.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200000
27,179,70,66,66,834000.0,79.0,62.0,61.0,67.0,61.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
21,185,64,61,75,1200000.0,54.0,37.0,53.0,53.0,58.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
28,187,80,72,74,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,72.0,66.0,74.0,31.0,71.0,0.0,2600000
29,184,81,66,66,969000.0,74.0,67.0,53.0,69.0,28.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
29,176,67,58,58,165000.0,74.0,44.0,51.0,56.0,54.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100000
19,180,75,58,74,546000.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,55.0,57.0,63.0,29.0,52.0,0.0,230000
26,185,85,69,71,1400000.0,72.0,34.0,52.0,59.0,66.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
33,185,82,74,74,3400000.0,39.0,62.0,67.0,65.0,74.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2300000
30,190,84,70,70,2000000.0,51.0,32.0,48.0,49.0,69.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1300000
21,184,75,62,70,698000.0,58.0,48.0,58.0,63.0,61.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
25,175,60,66,70,1500000.0,81.0,57.0,59.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
26,172,70,70,72,3800000.0,76.0,69.0,66.0,76.0,33.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2100000
30,183,75,68,68,1200000.0,58.0,52.0,63.0,55.0,63.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
19,182,73,60,74,1200000.0,63.0,47.0,56.0,61.0,54.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
27,194,78,59,61,237000.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,57.0,41.0,61.0,54.0,59.0,0.0,130000
26,186,82,75,75,10500000.0,78.0,65.0,67.0,73.0,71.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5500000
28,191,90,63,63,656000.0,53.0,62.0,46.0,55.0,26.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375000
21,190,75,61,71,780000.0,81.0,56.0,53.0,62.0,18.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
34,182,76,75,75,3000000.0,65.0,46.0,56.0,55.0,74.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000000
18,173,65,55,75,1200000.0,65.0,52.0,51.0,52.0,49.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180000
24,184,80,62,68,659000.0,78.0,61.0,54.0,67.0,32.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
24,178,80,64,68,1200000.0,86.0,60.0,55.0,67.0,37.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000
24,177,74,59,66,418000.0,62.0,58.0,37.0,57.0,17.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220000
24,178,67,63,68,763000.0,82.0,57.0,55.0,68.0,28.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
17,190,84,49,64,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,47.0,55.0,54.0,18.0,43.0,0.0,50000
19,182,68,50,63,87000.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,50.0,48.0,51.0,32.0,50.0,0.0,40000
24,172,65,71,75,1200000.0,83.0,62.0,70.0,73.0,27.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3100000
27,188,83,77,79,15100000.0,64.0,53.0,71.0,66.0,77.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8500000
20,180,75,56,66,233000.0,61.0,53.0,39.0,44.0,53.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150000
19,166,62,59,79,731000.0,79.0,43.0,53.0,59.0,28.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
32,180,74,63,63,1200000.0,57.0,22.0,30.0,45.0,64.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210000
24,178,72,65,69,1200000.0,80.0,59.0,54.0,61.0,24.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725000
32,193,93,57,57,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,57.0,52.0,58.0,33.0,59.0,0.0,60000
22,188,73,59,68,357000.0,60.0,23.0,43.0,39.0,60.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210000
22,180,72,58,65,233000.0,63.0,44.0,50.0,54.0,56.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150000
21,177,70,63,70,866000.0,78.0,63.0,51.0,66.0,28.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
24,177,74,64,68,1100000.0,59.0,55.0,70.0,71.0,52.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000
24,174,68,67,74,1700000.0,77.0,66.0,63.0,69.0,46.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
24,183,82,54,60,124000.0,56.0,22.0,34.0,38.0,54.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80000
34,188,78,75,75,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,71.0,75.0,75.0,42.0,74.0,0.0,2900000
31,173,65,66,66,688000.0,84.0,65.0,65.0,66.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550000
23,185,75,63,72,1200000.0,74.0,29.0,42.0,57.0,61.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
31,174,70,70,70,1200000.0,76.0,71.0,69.0,68.0,49.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1600000
30,191,84,70,70,1800000.0,49.0,30.0,52.0,46.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1300000
27,179,78,66,66,979000.0,76.0,56.0,64.0,68.0,55.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
24,195,87,57,63,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,54.0,55.0,48.0,47.0,70.0,0.0,100000
24,173,70,66,72,1300000.0,77.0,64.0,56.0,70.0,23.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,875000
30,185,80,67,67,969000.0,57.0,37.0,35.0,45.0,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
28,182,81,79,79,22100000.0,76.0,79.0,68.0,73.0,30.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13000000
27,184,81,64,67,821000.0,65.0,27.0,51.0,45.0,61.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
25,184,72,68,71,1400000.0,64.0,65.0,65.0,65.0,64.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950000
21,172,68,58,66,371000.0,74.0,54.0,55.0,59.0,28.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190000
25,193,84,66,69,1100000.0,80.0,28.0,54.0,61.0,64.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
31,178,78,69,69,1400000.0,67.0,66.0,63.0,70.0,34.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950000
27,182,76,74,75,10900000.0,72.0,73.0,49.0,71.0,32.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6500000
25,178,75,75,75,13300000.0,76.0,63.0,72.0,76.0,36.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000000
29,171,65,75,75,9800000.0,63.0,75.0,75.0,78.0,34.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6500000
31,185,71,63,63,504000.0,65.0,58.0,62.0,63.0,54.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
21,176,68,73,81,11500000.0,78.0,56.0,67.0,73.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5000000
19,177,68,57,71,413000.0,78.0,48.0,50.0,61.0,30.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220000
21,183,75,49,59,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,50.0,50.0,52.0,25.0,48.0,0.0,40000
30,185,79,67,67,1300000.0,74.0,66.0,59.0,66.0,59.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725000
24,173,64,76,82,20000000.0,82.0,70.0,74.0,78.0,64.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10500000
27,183,80,69,71,2000000.0,65.0,61.0,64.0,64.0,70.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
25,174,72,66,70,1100000.0,77.0,62.0,65.0,69.0,57.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700000
22,174,68,72,81,7800000.0,78.0,71.0,64.0,76.0,40.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4900000
29,187,89,66,66,813000.0,80.0,64.0,48.0,63.0,21.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
31,178,72,78,78,15300000.0,76.0,70.0,79.0,86.0,56.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9000000
25,184,80,73,78,1200000.0,78.0,57.0,66.0,75.0,69.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4400000
21,179,72,58,66,314000.0,72.0,49.0,54.0,62.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190000
32,193,86,72,72,2700000.0,43.0,48.0,54.0,54.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1800000
31,185,76,74,74,6300000.0,37.0,62.0,72.0,70.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4200000
23,188,71,63,67,986000.0,68.0,61.0,58.0,66.0,31.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,475000
27,186,75,72,72,3600000.0,73.0,52.0,66.0,69.0,70.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2800000
20,176,72,65,76,1300000.0,87.0,51.0,55.0,73.0,37.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,925000
29,187,82,75,75,9400000.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,72.0,73.0,82.0,44.0,69.0,0.0,4700000
26,182,75,68,71,1600000.0,64.0,58.0,64.0,63.0,65.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
22,176,76,69,79,3500000.0,76.0,65.0,61.0,70.0,23.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1700000
28,183,76,69,69,1400000.0,68.0,44.0,59.0,58.0,71.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000
25,190,85,69,71,2600000.0,77.0,66.0,62.0,68.0,35.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1300000
25,180,80,63,66,570000.0,77.0,49.0,60.0,62.0,60.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
31,183,69,67,67,1100000.0,72.0,59.0,62.0,67.0,62.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
25,182,77,70,73,4600000.0,71.0,66.0,69.0,72.0,65.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2200000
30,183,80,66,66,625000.0,77.0,50.0,58.0,64.0,63.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
19,186,82,58,70,298000.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,61.0,59.0,55.0,28.0,54.0,0.0,170000
26,194,92,63,67,528000.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,59.0,60.0,61.0,48.0,67.0,0.0,325000
24,179,75,77,85,19600000.0,71.0,49.0,68.0,70.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11500000
23,172,77,71,77,1200000.0,83.0,67.0,61.0,70.0,30.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3300000
25,183,79,68,73,1900000.0,80.0,63.0,47.0,66.0,38.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200000
28,189,84,68,69,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,67.0,64.0,69.0,49.0,67.0,0.0,725000
19,178,68,61,73,723000.0,76.0,52.0,55.0,63.0,47.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
22,184,71,65,76,1800000.0,66.0,48.0,61.0,64.0,63.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000
25,171,68,86,89,110600000.0,82.0,78.0,83.0,88.0,35.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56000000
24,183,80,65,71,1100000.0,79.0,64.0,60.0,65.0,53.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
24,182,71,70,74,5300000.0,78.0,65.0,66.0,70.0,45.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2300000
23,175,75,70,81,4500000.0,70.0,41.0,59.0,64.0,67.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2800000
24,187,80,72,77,6600000.0,71.0,72.0,61.0,70.0,23.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4200000
24,175,78,57,64,273000.0,47.0,47.0,51.0,59.0,46.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140000
22,195,70,65,72,1300000.0,74.0,52.0,62.0,60.0,63.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
23,186,80,67,76,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,65.0,60.0,69.0,48.0,66.0,0.0,900000
24,188,75,59,66,371000.0,54.0,31.0,36.0,42.0,60.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190000
22,174,70,63,71,1000000.0,82.0,52.0,58.0,64.0,38.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550000
26,173,76,74,77,12500000.0,75.0,38.0,63.0,68.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5500000
25,183,75,65,67,1200000.0,66.0,53.0,66.0,64.0,53.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
19,179,76,59,75,674000.0,61.0,49.0,56.0,66.0,38.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
22,183,75,66,75,2100000.0,55.0,55.0,57.0,64.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,925000
25,170,62,54,59,128000.0,64.0,50.0,52.0,55.0,38.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90000
26,184,82,80,82,37400000.0,80.0,79.0,71.0,79.0,36.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18000000
24,192,84,69,73,1800000.0,50.0,53.0,59.0,56.0,68.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200000
27,188,78,64,65,958000.0,71.0,62.0,54.0,61.0,31.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
29,182,77,79,79,22100000.0,69.0,54.0,75.0,74.0,79.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10500000
28,174,66,64,64,831000.0,78.0,62.0,46.0,67.0,23.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,475000
28,185,73,76,78,14100000.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,73.0,75.0,82.0,58.0,72.0,0.0,6500000
23,183,78,70,77,4900000.0,62.0,59.0,68.0,69.0,54.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2500000
19,176,65,59,70,494000.0,67.0,56.0,53.0,61.0,42.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260000
35,195,89,77,77,4000000.0,33.0,59.0,56.0,45.0,76.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2700000
24,181,74,68,73,1900000.0,77.0,63.0,51.0,70.0,36.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200000
27,193,93,68,68,1200000.0,75.0,68.0,59.0,60.0,33.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950000
17,189,84,54,66,116000.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,57.0,59.0,57.0,23.0,56.0,0.0,80000
26,187,85,68,70,1500000.0,69.0,18.0,30.0,38.0,67.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000
29,187,91,68,68,870000.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,62.0,58.0,76.0,38.0,67.0,0.0,600000
29,178,73,79,79,26300000.0,75.0,80.0,58.0,78.0,43.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12500000
27,181,73,62,62,363000.0,76.0,47.0,53.0,61.0,58.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250000
23,175,71,67,75,2200000.0,46.0,69.0,72.0,68.0,55.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
20,175,72,49,57,58000.0,60.0,27.0,31.0,48.0,49.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40000
31,184,80,69,69,1100000.0,49.0,54.0,61.0,60.0,69.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700000
19,178,70,55,66,216000.0,64.0,28.0,40.0,50.0,55.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120000
25,184,81,60,64,490000.0,62.0,38.0,51.0,57.0,60.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220000
26,192,85,78,82,20700000.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,76.0,68.0,80.0,45.0,76.0,0.0,9500000
31,185,87,71,71,3000000.0,65.0,26.0,53.0,53.0,70.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1600000
34,187,83,67,67,414000.0,58.0,48.0,45.0,50.0,66.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230000
25,182,82,74,74,6800000.0,83.0,57.0,65.0,75.0,71.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4900000
27,181,77,64,64,619000.0,65.0,40.0,38.0,42.0,61.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375000
20,187,81,61,72,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,65.0,46.0,69.0,26.0,52.0,0.0,350000
27,177,70,79,80,27000000.0,66.0,65.0,75.0,76.0,74.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14000000
33,180,78,63,63,188000.0,65.0,33.0,47.0,48.0,62.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150000
23,179,70,69,74,2100000.0,75.0,47.0,57.0,68.0,66.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200000
19,195,90,67,80,2900000.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,65.0,66.0,68.0,28.0,66.0,0.0,1100000
27,170,65,75,75,13300000.0,72.0,71.0,74.0,76.0,28.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000000
23,164,65,62,70,653000.0,92.0,57.0,46.0,65.0,22.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
25,185,78,66,69,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,64.0,64.0,67.0,41.0,67.0,0.0,575000
19,176,74,64,77,1900000.0,79.0,39.0,50.0,60.0,64.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
21,181,80,60,70,638000.0,77.0,30.0,38.0,64.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290000
34,183,83,68,68,569000.0,50.0,40.0,55.0,58.0,66.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
31,187,78,81,81,25700000.0,58.0,60.0,69.0,69.0,80.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13500000
24,181,74,68,75,2100000.0,70.0,22.0,41.0,41.0,68.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
21,179,76,75,82,17600000.0,70.0,57.0,68.0,70.0,73.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8000000
24,193,88,74,80,19200000.0,67.0,72.0,73.0,73.0,37.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8000000
24,183,80,73,77,5800000.0,75.0,41.0,48.0,59.0,69.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4400000
24,183,74,76,81,14700000.0,79.0,45.0,68.0,74.0,74.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8500000
24,185,78,60,67,572000.0,50.0,29.0,38.0,44.0,59.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260000
33,186,101,77,77,6800000.0,37.0,30.0,41.0,57.0,77.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3600000
